song_id,name,difficulty,level,unofficial_diff
26105-7-0,"Lethal Weapon",ANOTHER,12,12.3
27001-5-0,beatAffection,HYPER,8,7.5
27001-7-0,beatAffection,ANOTHER,10,10.0
27002-5-0,"Beautiful Harmony (IIDX MIX)",HYPER,8,8.5
27002-7-0,"Beautiful Harmony (IIDX MIX)",ANOTHER,11,11.2
27003-5-0,"Calvados Queen",HYPER,8,7.5
27003-7-0,"Calvados Queen",ANOTHER,10,10.0
27004-5-0,"Change Yourself",HYPER,9,8.5
27004-7-0,"Change Yourself",ANOTHER,11,11.2
27005-5-0,"Do What You Want",HYPER,7,8.0
27005-7-0,"Do What You Want",ANOTHER,10,10.5
27006-5-0,"Drop It",HYPER,9,10.0
27006-7-0,"Drop It",ANOTHER,11,11.4
27007-7-0,Duration,ANOTHER,9,9.0
27008-5-0,EXCITE,HYPER,7,7.0
27008-7-0,EXCITE,ANOTHER,10,10.2
27009-7-0,"fairy cocktail",ANOTHER,8,8.5
27010-5-0,"Hold My Hand",HYPER,8,8.0
27010-7-0,"Hold My Hand",ANOTHER,10,10.2
27011-5-0,"Hyper Drive feat. ぷにぷに電機",HYPER,7,7.5
27011-7-0,"Hyper Drive feat. ぷにぷに電機",ANOTHER,9,9.3
27012-5-0,"Infinity Mirror",HYPER,8,7.5
27012-7-0,"Infinity Mirror",ANOTHER,10,10.7
27013-5-0,Mel,HYPER,7,7.0
27013-7-0,Mel,ANOTHER,9,9.0
27014-5-0,"Moving on",HYPER,8,9.0
27014-7-0,"Moving on",ANOTHER,11,11.4
27015-5-0,"Nasty Techniques",HYPER,9,8.5
27015-7-0,"Nasty Techniques",ANOTHER,11,11.4
27016-5-0,NEWALONE,HYPER,7,7.0
27016-7-0,NEWALONE,ANOTHER,9,9.0
27017-5-0,"NRG STAR '86 feat. 大山愛未",HYPER,8,8.0
27017-7-0,"NRG STAR '86 feat. 大山愛未",ANOTHER,10,10.7
27018-5-0,Ohayo!,HYPER,8,8.5
27018-7-0,Ohayo!,ANOTHER,11,11.0
27019-5-0,"OUTER PLANETS",HYPER,7,7.5
27019-7-0,"OUTER PLANETS",ANOTHER,10,10.2
27020-5-0,"POP TEAM EPIC(kors k remix)",HYPER,7,7.0
27020-7-0,"POP TEAM EPIC(kors k remix)",ANOTHER,9,9.3
27021-5-0,"Primitive Vibes",HYPER,9,8.5
27021-7-0,"Primitive Vibes",ANOTHER,12,11.8
27022-5-0,"Queen Kaguya",HYPER,9,9.0
27022-7-0,"Queen Kaguya",ANOTHER,11,11.2
27023-5-0,Rainstorm,HYPER,8,8.0
27023-7-0,Rainstorm,ANOTHER,10,10.2
27024-5-0,"Rave lithosphere",HYPER,8,8.0
27024-7-0,"Rave lithosphere",ANOTHER,11,11.0
27025-5-0,"Silly Love",HYPER,8,8.0
27025-7-0,"Silly Love",ANOTHER,10,10.2
27026-5-0,"Ska-sh All Neurons!!",HYPER,7,7.0
27026-7-0,"Ska-sh All Neurons!!",ANOTHER,10,10.0
27027-5-0,"TECHNO Style Essentials",HYPER,9,9.0
27027-7-0,"TECHNO Style Essentials",ANOTHER,12,12.3
27028-5-0,"THE BRAVE MUST DIE",HYPER,10,10.0
27028-7-0,"THE BRAVE MUST DIE",ANOTHER,12,12.4
27029-5-0,"T-REX vs Velociraptor (In the Far east euphoria)",HYPER,9,9.0
27029-7-0,"T-REX vs Velociraptor (In the Far east euphoria)",ANOTHER,12,12.1
27030-5-0,TRIUMPH,HYPER,9,9.0
27030-7-0,TRIUMPH,ANOTHER,12,12.2
27031-5-0,"UNITE THE HEART",HYPER,10,9.3
27031-7-0,"UNITE THE HEART",ANOTHER,11,11.4
27032-5-0,"VALKYRIAS -英雄誕生-",HYPER,9,8.5
27032-7-0,"VALKYRIAS -英雄誕生-",ANOTHER,11,11.2
27033-5-0,"Virus Funk",HYPER,7,7.5
27033-7-0,"Virus Funk",ANOTHER,10,10.2
27034-5-0,"Volcanic Dragon",HYPER,8,8.0
27034-7-0,"Volcanic Dragon",ANOTHER,11,11.2
27035-5-0,"ガヴリールドロップキック",HYPER,9,8.5
27035-7-0,"ガヴリールドロップキック",ANOTHER,11,10.7
27036-5-0,"曼荼羅恋々",HYPER,9,8.0
27036-7-0,"曼荼羅恋々",ANOTHER,11,11.0
27037-5-0,"俺ら東京さ行ぐだ",HYPER,7,7.0
27037-7-0,"俺ら東京さ行ぐだ",ANOTHER,10,10.5
27037-9-0,"俺ら東京さ行ぐだ",LEGGENDARIA,12,12.4
27038-5-0,"令和(1991RAVE REMIX)",HYPER,8,8.0
27038-7-0,"令和(1991RAVE REMIX)",ANOTHER,11,11.6
27039-5-0,"深淵に捧ぐレクイエム",HYPER,9,9.0
27039-7-0,"深淵に捧ぐレクイエム",ANOTHER,12,12.0
27040-5-0,"セピアの軌跡 ft. 天宮みや(少女フラクタル)",HYPER,7,7.0
27040-7-0,"セピアの軌跡 ft. 天宮みや(少女フラクタル)",ANOTHER,10,9.6
27041-5-0,"華麗なる大犬円舞曲",HYPER,10,10.0
27041-7-0,"華麗なる大犬円舞曲",ANOTHER,12,12.3
27042-5-0,"ランカーキラーガール",HYPER,9,8.0
27042-7-0,"ランカーキラーガール",ANOTHER,11,11.0
27043-5-0,"Voo Boo Bamboleo",HYPER,7,7.5
27043-7-0,"Voo Boo Bamboleo",ANOTHER,10,10.2
27044-5-0,"27th style",HYPER,8,8.5
27044-7-0,"27th style",ANOTHER,11,11.4
27045-5-0,"THE F∀UST",HYPER,10,10.5
27045-7-0,"THE F∀UST",ANOTHER,12,12.5
27046-5-0,Like+it!,HYPER,9,9.0
27046-7-0,Like+it!,ANOTHER,11,11.2
27047-5-0,"Rave Patroller",HYPER,10,10.7
27047-7-0,"Rave Patroller",ANOTHER,12,12.0
27048-5-0,"SCREW // owo // SCREW",HYPER,9,9.3
27048-7-0,"SCREW // owo // SCREW",ANOTHER,12,12.3
27049-5-0,"錬成人間トリコロイダー",HYPER,8,7.5
27049-7-0,"錬成人間トリコロイダー",ANOTHER,11,11.4
27050-5-0,"Inferno of Fomalhaut",HYPER,9,9.6
27050-7-0,"Inferno of Fomalhaut",ANOTHER,12,12.5
27051-5-0,"Bow shock!!",HYPER,9,9.0
27051-7-0,"Bow shock!!",ANOTHER,11,11.6
27052-5-0,"Matt Silver",HYPER,9,9.0
27052-7-0,"Matt Silver",ANOTHER,12,12.3
27053-5-0,"Horizons of Promise",HYPER,7,7.0
27053-7-0,"Horizons of Promise",ANOTHER,10,10.2
27054-5-0,Shiva,HYPER,8,8.0
27054-7-0,Shiva,ANOTHER,11,10.7
27055-5-0,"Lords Of The Roundtable",HYPER,10,9.3
27055-7-0,"Lords Of The Roundtable",ANOTHER,12,12.3
27056-5-0,"がっつり陰キャ!?怪盗いいんちょの億劫^^;",HYPER,10,10.5
27056-7-0,"がっつり陰キャ!?怪盗いいんちょの億劫^^;",ANOTHER,12,12.4
27057-5-0,And-RoiD,HYPER,7,7.5
27057-7-0,And-RoiD,ANOTHER,9,9.3
27058-5-0,"Backyard Stars",HYPER,9,9.0
27058-7-0,"Backyard Stars",ANOTHER,11,11.6
27059-5-0,"Crank It",HYPER,7,7.5
27059-7-0,"Crank It",ANOTHER,9,9.3
27060-5-0,"LIGHTNING STRIKES",HYPER,9,9.0
27060-7-0,"LIGHTNING STRIKES",ANOTHER,12,12.3
27061-5-0,Override,HYPER,8,8.0
27061-7-0,Override,ANOTHER,11,11.2
27061-9-0,Override,LEGGENDARIA,12,12.6
27062-5-0,"PHASE SHIFT MANEUVER",HYPER,9,9.0
27062-7-0,"PHASE SHIFT MANEUVER",ANOTHER,11,11.0
27063-5-0,"Sugar Drippin'",HYPER,7,7.0
27063-7-0,"Sugar Drippin'",ANOTHER,10,10.5
27064-5-0,"Fly Above (Vicissitude Remix)",HYPER,8,8.0
27064-7-0,"Fly Above (Vicissitude Remix)",ANOTHER,10,10.2
27065-5-0,"LASER CRUSTER (IGNITE REMIX)",HYPER,8,8.5
27065-7-0,"LASER CRUSTER (IGNITE REMIX)",ANOTHER,12,12.3
27066-5-0,"GIGA VIOLATE",HYPER,8,8.5
27066-7-0,"GIGA VIOLATE",ANOTHER,11,11.4
27067-5-0,Theory,HYPER,8,7.5
27067-7-0,Theory,ANOTHER,11,11.4
27068-5-0,"AKASHIC BREAK",HYPER,10,10.0
27068-7-0,"AKASHIC BREAK",ANOTHER,12,12.1
27069-5-0,"開きたまえ！Next stAge！",HYPER,10,9.3
27069-7-0,"開きたまえ！Next stAge！",ANOTHER,11,11.2
27070-5-0,"VIBRΛ",HYPER,8,7.0
27070-7-0,"VIBRΛ",ANOTHER,10,10.2
27071-5-0,"STOIC HYPOTHESIS",HYPER,9,8.5
27071-7-0,"STOIC HYPOTHESIS",ANOTHER,11,11.2
27072-7-0,Sellout,ANOTHER,10,10.0
27073-5-0,"Punching Down (IIDX Mix)",HYPER,8,8.0
27073-7-0,"Punching Down (IIDX Mix)",ANOTHER,10,10.0
27074-5-0,"Lost Souls",HYPER,9,8.5
27074-7-0,"Lost Souls",ANOTHER,11,11.2
27074-9-0,"Lost Souls",LEGGENDARIA,12,12.6
27075-5-0,"Double Dribble",HYPER,10,9.6
27075-7-0,"Double Dribble",ANOTHER,12,12.2
27076-5-0,"Level 2",HYPER,10,9.6
27076-7-0,"Level 2",ANOTHER,12,12.4
27077-5-0,"The Sky of Sadness",HYPER,8,8.0
27077-7-0,"The Sky of Sadness",ANOTHER,11,11.4
27078-5-0,"BEAT PRISONER",HYPER,9,9.6
27078-7-0,"BEAT PRISONER",ANOTHER,12,12.4
27079-5-0,"take me higher",HYPER,8,8.0
27079-7-0,"take me higher",ANOTHER,10,10.2
27080-5-0,"眠りの国のステラ",HYPER,9,8.5
27080-7-0,"眠りの国のステラ",ANOTHER,11,11.2
27081-5-0,"Vinculum stellarum",HYPER,10,10.5
27081-7-0,"Vinculum stellarum",ANOTHER,12,12.3
27082-5-0,"ラブキラ☆スプラッシュ",HYPER,8,8.0
27082-7-0,"ラブキラ☆スプラッシュ",ANOTHER,10,10.0
27083-5-0,"Everlasting Message",HYPER,11,11.2
27083-7-0,"Everlasting Message",ANOTHER,12,12.5
27084-5-0,"灼熱Beach Side Bunny (Masayoshi Iimori Remix)",HYPER,7,6.5
27084-7-0,"灼熱Beach Side Bunny (Masayoshi Iimori Remix)",ANOTHER,10,10.2
27085-5-0,"S!ck (Nhato Remix)",HYPER,9,9.0
27085-7-0,"S!ck (Nhato Remix)",ANOTHER,11,11.6
27086-5-0,"ピアノ協奏曲第1番""蠍火"" (BlackY Remix)",HYPER,10,10.0
27086-7-0,"ピアノ協奏曲第1番""蠍火"" (BlackY Remix)",ANOTHER,12,12.6
27087-5-0,"rough percussionythm",HYPER,9,8.5
27087-7-0,"rough percussionythm",ANOTHER,11,11.4
27088-5-0,Friction[!]Function,HYPER,9,9.0
27088-7-0,Friction[!]Function,ANOTHER,12,12.2
27089-5-0,If,HYPER,8,8.5
27089-7-0,If,ANOTHER,10,10.5
27090-5-0,Artist,HYPER,10,10.5
27090-7-0,Artist,ANOTHER,12,12.4
27091-5-0,"Sparkle Smilin'",HYPER,8,7.5
27091-7-0,"Sparkle Smilin'",ANOTHER,11,11.4
27092-5-0,"Into The Madness",HYPER,9,9.0
27092-7-0,"Into The Madness",ANOTHER,11,11.6
27093-5-0,"魅惑のYUMMYスイーツ",HYPER,9,8.5
27093-7-0,"魅惑のYUMMYスイーツ",ANOTHER,12,12.5
27094-5-0,"Forgetting Machine",HYPER,8,7.5
27094-7-0,"Forgetting Machine",ANOTHER,10,10.0
27095-5-0,ORCA,HYPER,10,10.2
27095-7-0,ORCA,ANOTHER,12,12.4
27096-5-0,"バッドエンド・シンドローム",HYPER,9,8.5
27096-7-0,"バッドエンド・シンドローム",ANOTHER,11,11.6
27097-5-0,"シャムシールの舞",HYPER,8,8.5
27097-7-0,"シャムシールの舞",ANOTHER,11,11.6
27098-5-0,"Megalara Garuda",HYPER,10,10.2
27098-7-0,"Megalara Garuda",ANOTHER,12,12.2
27099-5-0,"狂水一華",HYPER,9,8.5
27099-7-0,"狂水一華",ANOTHER,11,11.2
27100-5-0,Ypsilon,HYPER,9,9.0
27100-7-0,Ypsilon,ANOTHER,11,11.2
27100-9-0,Ypsilon,LEGGENDARIA,12,12.2
27101-5-0,"Advent Infamous",HYPER,8,8.0
27101-7-0,"Advent Infamous",ANOTHER,11,11.4
27102-5-0,GHOST,HYPER,8,8.0
27102-7-0,GHOST,ANOTHER,11,11.2
27103-5-0,"Smashing Wedge",HYPER,10,10.5
27103-7-0,"Smashing Wedge",ANOTHER,12,12.5
27104-5-0,EROICA,HYPER,10,10.0
27104-7-0,EROICA,ANOTHER,12,12.7
27105-5-0,"Jetcoaster Windy",HYPER,7,6.5
27105-7-0,"Jetcoaster Windy",ANOTHER,10,10.2
27106-5-0,"Dans la nuit de l'éternité",HYPER,10,10.2
27106-7-0,"Dans la nuit de l'éternité",ANOTHER,12,12.3
28001-5-0,"Ah Hah Yeah",HYPER,8,7.5
28001-7-0,"Ah Hah Yeah",ANOTHER,11,10.7
28002-5-0,"AMRITA -不滅ノ花-",HYPER,8,7.5
28002-7-0,"AMRITA -不滅ノ花-",ANOTHER,11,11.2
28003-5-0,"BEMANI PRO LEAGUE Theme",HYPER,7,7.5
28003-7-0,"BEMANI PRO LEAGUE Theme",ANOTHER,9,9.3
28004-5-0,"BIGソムタム",HYPER,10,9.6
28004-7-0,"BIGソムタム",ANOTHER,12,12.1
28005-5-0,"Breakin' Rules",HYPER,10,9.6
28005-7-0,"Breakin' Rules",ANOTHER,12,12.0
28006-5-0,Chewingood!!!,HYPER,7,7.5
28006-7-0,Chewingood!!!,ANOTHER,10,10.2
28007-7-0,"Don't Stop The Music feat. Kanae Asaba",ANOTHER,9,9.0
28008-5-0,"Empire of Fury",HYPER,10,10.0
28008-7-0,"Empire of Fury",ANOTHER,12,12.3
28009-5-0,"Euphoric Lagoon",HYPER,8,7.5
28009-7-0,"Euphoric Lagoon",ANOTHER,10,10.2
28010-5-0,"Farewell to Marrakech",HYPER,8,8.0
28010-7-0,"Farewell to Marrakech",ANOTHER,11,11.6
28011-5-0,"GIGA RAID",HYPER,9,8.5
28011-7-0,"GIGA RAID",ANOTHER,11,11.4
28012-5-0,"Here We Are",HYPER,8,8.0
28012-7-0,"Here We Are",ANOTHER,10,10.2
28013-5-0,"HIGH VOLTAGE",HYPER,7,6.5
28013-7-0,"HIGH VOLTAGE",ANOTHER,10,10.0
28014-5-0,"IIDX RED Ending (Ryu☆Remix)",HYPER,8,8.0
28014-7-0,"IIDX RED Ending (Ryu☆Remix)",ANOTHER,10,10.5
28015-5-0,"LAST DAY",HYPER,9,9.0
28015-7-0,"LAST DAY",ANOTHER,11,11.6
28016-5-0,"Lovely Howdy Cowboy!!",HYPER,9,9.0
28016-7-0,"Lovely Howdy Cowboy!!",ANOTHER,11,11.0
28017-5-0,"Mars beach",HYPER,7,7.0
28017-7-0,"Mars beach",ANOTHER,10,10.2
28018-5-0,"Midnight Drive",HYPER,8,7.0
28018-7-0,"Midnight Drive",ANOTHER,10,10.0
28019-5-0,"Ocean Blue feat. Luschel",HYPER,7,7.0
28019-7-0,"Ocean Blue feat. Luschel",ANOTHER,10,10.5
28020-5-0,"of the first magnitude",HYPER,9,9.0
28020-7-0,"of the first magnitude",ANOTHER,11,11.4
28021-5-0,Overslept,HYPER,9,9.3
28021-7-0,Overslept,ANOTHER,11,11.6
28022-5-0,"Para siempre",HYPER,8,7.5
28022-7-0,"Para siempre",ANOTHER,11,11.0
28023-5-0,"Party Starter",HYPER,8,8.0
28023-7-0,"Party Starter",ANOTHER,10,10.0
28024-5-0,"POLꞰAMAИIA",HYPER,9,8.5
28024-7-0,"POLꞰAMAИIA",ANOTHER,11,11.8
28025-5-0,"Romanticが止まらない",HYPER,8,8.0
28025-7-0,"Romanticが止まらない",ANOTHER,11,11.2
28026-5-0,rommmo,HYPER,9,9.6
28026-7-0,rommmo,ANOTHER,11,11.6
28027-5-0,Rowdy,HYPER,8,8.0
28027-7-0,Rowdy,ANOTHER,11,11.2
28028-5-0,"Rub-a Dub-a",HYPER,8,7.0
28028-7-0,"Rub-a Dub-a",ANOTHER,9,9.0
28029-5-0,S-Bahn,HYPER,7,7.5
28029-7-0,S-Bahn,ANOTHER,9,9.3
28030-5-0,"So Punky",HYPER,8,8.0
28030-7-0,"So Punky",ANOTHER,10,10.0
28031-5-0,"Swarm Of Scarabs",HYPER,8,7.5
28031-7-0,"Swarm Of Scarabs",ANOTHER,11,11.4
28032-5-0,TOMORROW,HYPER,7,7.0
28032-7-0,TOMORROW,ANOTHER,10,10.0
28033-5-0,Vitrum,HYPER,9,9.0
28033-7-0,Vitrum,ANOTHER,12,12.1
28034-5-0,"WAKE UP NOW",HYPER,7,7.0
28034-7-0,"WAKE UP NOW",ANOTHER,10,10.2
28035-5-0,"When I Met U",HYPER,7,7.0
28035-7-0,"When I Met U",ANOTHER,10,9.3
28036-7-0,"紅蓮華",ANOTHER,9,9.3
28037-5-0,"犬に雨傘",HYPER,7,6.5
28037-7-0,"犬に雨傘",ANOTHER,9,8.5
28038-5-0,"魔法のかくれんぼ",HYPER,8,8.5
28038-7-0,"魔法のかくれんぼ",ANOTHER,12,12.3
28039-5-0,"水無月の雫 ft. 小林まな",HYPER,9,9.0
28039-7-0,"水無月の雫 ft. 小林まな",ANOTHER,11,11.2
28040-5-0,"霧幻メモリア",HYPER,7,8.0
28040-7-0,"霧幻メモリア",ANOTHER,10,10.7
28041-5-0,"涙のテ・エストラーニョ・ムーチョ",HYPER,9,9.0
28041-7-0,"涙のテ・エストラーニョ・ムーチョ",ANOTHER,11,11.8
28042-5-0,"新宝島",HYPER,7,6.5
28042-7-0,"新宝島",ANOTHER,10,10.2
28043-5-0,"水鏡の異界",HYPER,9,8.5
28043-7-0,"水鏡の異界",ANOTHER,12,12.3
28044-5-0,"∀",HYPER,10,9.6
28044-7-0,"∀",ANOTHER,12,12.5
28045-5-0,"Fire Beat",HYPER,10,9.6
28045-7-0,"Fire Beat",ANOTHER,12,11.8
28046-5-0,"X-ray binary",HYPER,9,9.0
28046-7-0,"X-ray binary",ANOTHER,11,11.4
28047-5-0,"THE PEERLESS UNDER HEAVEN",HYPER,10,10.0
28047-7-0,"THE PEERLESS UNDER HEAVEN",ANOTHER,12,12.4
28048-5-0,CONNECT-,HYPER,9,9.0
28048-7-0,CONNECT-,ANOTHER,11,11.2
28049-5-0,"Hands Up feat. kradness BEMANI Sound Team ""Sota Fujimori"" Remix",HYPER,8,8.5
28049-7-0,"Hands Up feat. kradness BEMANI Sound Team ""Sota Fujimori"" Remix",ANOTHER,11,11.0
28050-5-0,"The Wind of China Express(The 4th Mashup)",HYPER,8,8.0
28050-7-0,"The Wind of China Express(The 4th Mashup)",ANOTHER,10,10.5
28051-5-0,"3!dolon forc3",HYPER,9,9.0
28051-7-0,"3!dolon forc3",ANOTHER,12,12.4
28052-5-0,"世界の果てに約束の凱歌を -ReUnion-",HYPER,9,9.0
28052-7-0,"世界の果てに約束の凱歌を -ReUnion-",ANOTHER,12,12.3
28053-5-0,"ここからよろしく大作戦143",HYPER,8,8.5
28053-7-0,"ここからよろしく大作戦143",ANOTHER,10,10.2
28054-5-0,"Crazy Jackpot",HYPER,9,8.5
28054-7-0,"Crazy Jackpot",ANOTHER,11,11.4
28055-5-0,"Explorer feat. ぷにぷに電機",HYPER,7,7.0
28055-7-0,"Explorer feat. ぷにぷに電機",ANOTHER,10,9.6
28055-9-0,"Explorer feat. ぷにぷに電機",LEGGENDARIA,11,10.7
28056-5-0,Viridian,HYPER,10,10.0
28056-7-0,Viridian,ANOTHER,12,12.4
28057-5-0,"乱膳の舞姫",HYPER,9,9.0
28057-7-0,"乱膳の舞姫",ANOTHER,11,11.2
28058-5-0,"閠槞彁の願い",HYPER,10,10.2
28058-7-0,"閠槞彁の願い",ANOTHER,12,12.5
28059-5-0,"ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS)",HYPER,9,9.0
28059-7-0,"ASIAN VIRTUAL REALITIES (MELTING TOGETHER IN DAZZLING DARKNESS)",ANOTHER,12,12.3
28060-5-0,"Burning Flame",HYPER,9,9.0
28060-7-0,"Burning Flame",ANOTHER,11,11.2
28060-9-0,"Burning Flame",LEGGENDARIA,12,12.3
28061-5-0,"Rubrum Piano",HYPER,9,9.0
28061-7-0,"Rubrum Piano",ANOTHER,12,12.0
28062-5-0,"SOLID STATE SQUAD -RISEN RELIC REMIX-",HYPER,10,10.5
28062-7-0,"SOLID STATE SQUAD -RISEN RELIC REMIX-",ANOTHER,12,12.3
28063-5-0,"That Feeling",HYPER,8,7.5
28063-7-0,"That Feeling",ANOTHER,10,10.2
28064-5-0,MEGAERA,HYPER,10,10.2
28064-7-0,MEGAERA,ANOTHER,12,12.5
28065-5-0,"ABSOLUTE (kors k Remix)",HYPER,8,8.0
28065-7-0,"ABSOLUTE (kors k Remix)",ANOTHER,11,11.0
28066-5-0,"smooooch・∀・ (Snail's House Remix)",HYPER,8,8.0
28066-7-0,"smooooch・∀・ (Snail's House Remix)",ANOTHER,10,10.2
28067-5-0,"Dawn Saga",HYPER,9,7.5
28067-7-0,"Dawn Saga",ANOTHER,12,12.1
28068-5-0,"-65℃",HYPER,10,10.0
28068-7-0,"-65℃",ANOTHER,12,12.5
28069-5-0,"Neo Heritage",HYPER,9,8.0
28069-7-0,"Neo Heritage",ANOTHER,11,11.2
28070-5-0,"Ritual of Anubis",HYPER,9,8.5
28070-7-0,"Ritual of Anubis",ANOTHER,11,11.4
28071-5-0,Scandal,HYPER,9,8.5
28071-7-0,Scandal,ANOTHER,11,11.6
28072-5-0,Sugarplum,HYPER,8,7.5
28072-7-0,Sugarplum,ANOTHER,10,10.2
28073-5-0,"バッド・スイーツ、バッド・ドリーム",HYPER,9,8.5
28073-7-0,"バッド・スイーツ、バッド・ドリーム",ANOTHER,12,12.0
28074-5-0,"儚き恋の華",HYPER,9,8.5
28074-7-0,"儚き恋の華",ANOTHER,11,11.2
28075-5-0,"innocent revolver",HYPER,10,10.0
28075-7-0,"innocent revolver",ANOTHER,12,12.3
28076-5-0,apo:llioth,HYPER,9,9.0
28076-7-0,apo:llioth,ANOTHER,11,11.2
28077-5-0,"BLACK or WHITE?",HYPER,10,10.0
28077-7-0,"BLACK or WHITE?",ANOTHER,12,12.4
28078-5-0,"ディスコルディア",HYPER,10,10.2
28078-7-0,"ディスコルディア",ANOTHER,12,12.6
28079-5-0,"Tiempo Loco",HYPER,10,10.2
28079-7-0,"Tiempo Loco",ANOTHER,12,12.3
28080-5-0,"Tell me what you wish feat.らっぷびと",HYPER,8,8.0
28080-7-0,"Tell me what you wish feat.らっぷびと",ANOTHER,11,11.2
28081-5-0,"As You Want",HYPER,8,8.5
28081-7-0,"As You Want",ANOTHER,10,10.0
28082-5-0,Brahma,HYPER,8,9.0
28082-7-0,Brahma,ANOTHER,11,11.6
28083-5-0,"Pārvatī",HYPER,9,9.3
28083-7-0,"Pārvatī",ANOTHER,12,11.8
28084-5-0,"Rosa azuL",HYPER,9,9.0
28084-7-0,"Rosa azuL",ANOTHER,11,11.6
28085-5-0,"伐折羅-vajra-",HYPER,10,10.0
28085-7-0,"伐折羅-vajra-",ANOTHER,12,12.5
28086-5-0,"二人ノ廃城幽踊宴",HYPER,10,10.2
28086-7-0,"二人ノ廃城幽踊宴",ANOTHER,12,12.5
28087-5-0,"Jungle Eater",HYPER,9,8.5
28087-7-0,"Jungle Eater",ANOTHER,11,11.8
28088-5-0,OTOKOZAKA,HYPER,9,8.5
28088-7-0,OTOKOZAKA,ANOTHER,12,12.1
28089-5-0,"Winner's Proof ft. KANASA from bless4",HYPER,7,7.0
28089-7-0,"Winner's Proof ft. KANASA from bless4",ANOTHER,10,10.0
28090-5-0,"無意識のフィロソフィア",HYPER,9,9.3
28090-7-0,"無意識のフィロソフィア",ANOTHER,11,11.2
28091-5-0,"Ignis†Iræ",HYPER,10,10.0
28091-7-0,"Ignis†Iræ",ANOTHER,12,12.4
28092-5-0,"Sinus Iridum",HYPER,11,10.7
28092-7-0,"Sinus Iridum",ANOTHER,12,12.6
28093-5-0,"MA・TSU・RI",HYPER,9,9.3
28093-7-0,"MA・TSU・RI",ANOTHER,11,11.2
28094-5-0,"Rejection Girl",HYPER,9,9.0
28094-7-0,"Rejection Girl",ANOTHER,11,11.6
28095-5-0,"MOVE! (We Keep It Movin')",HYPER,7,7.0
28095-7-0,"MOVE! (We Keep It Movin')",ANOTHER,10,10.2
28096-5-0,"LIKE A VAMPIRE",HYPER,9,8.5
28096-7-0,"LIKE A VAMPIRE",ANOTHER,11,11.4
28097-5-0,"スーパー戦湯ババンバーン",HYPER,10,9.0
28097-7-0,"スーパー戦湯ババンバーン",ANOTHER,12,12.1
28098-5-0,"Globe Glitter",HYPER,8,8.0
28098-7-0,"Globe Glitter",ANOTHER,11,11.0
28099-5-0,"DUAL STRIKER",HYPER,10,10.2
28099-7-0,"DUAL STRIKER",ANOTHER,12,12.4
28100-5-0,"Frisk And Squeak",HYPER,8,8.0
28100-7-0,"Frisk And Squeak",ANOTHER,10,10.2
28101-5-0,Zenith,HYPER,9,8.0
28101-7-0,Zenith,ANOTHER,11,11.8
28102-5-0,"Danza Aestas",HYPER,8,8.0
28102-7-0,"Danza Aestas",ANOTHER,11,11.8
28103-5-0,"COSMIC RAY",HYPER,10,10.7
28103-7-0,"COSMIC RAY",ANOTHER,12,12.4
28104-5-0,"Level 3",HYPER,10,10.2
28104-7-0,"Level 3",ANOTHER,12,12.4
28105-5-0,"LOCUS OF THE TRAVEL",HYPER,10,10.2
28105-7-0,"LOCUS OF THE TRAVEL",ANOTHER,12,12.4
29001-5-0,"Angel's Ladder",HYPER,10,10.2
29001-7-0,"Angel's Ladder",ANOTHER,12,12.3
29002-5-0,Ariah,HYPER,7,8.0
29002-7-0,Ariah,ANOTHER,10,10.0
29003-7-0,"Blue Bird feat. Kanae Asaba",ANOTHER,8,8.5
29004-5-0,DISPARATE,HYPER,9,9.3
29004-7-0,DISPARATE,ANOTHER,11,11.8
29005-5-0,"Don't believe the hype",HYPER,10,10.0
29005-7-0,"Don't believe the hype",ANOTHER,12,12.3
29006-5-0,"DREAM OF SPACE UFO ABDUCTION",HYPER,8,8.5
29006-7-0,"DREAM OF SPACE UFO ABDUCTION",ANOTHER,11,11.4
29007-5-0,"Fantastic Merry-Go-Round",HYPER,7,7.0
29007-7-0,"Fantastic Merry-Go-Round",ANOTHER,9,9.0
29008-5-0,Fegrix,HYPER,10,10.0
29008-7-0,Fegrix,ANOTHER,12,12.3
29009-5-0,"FINALLY BLAZE",HYPER,9,8.5
29009-7-0,"FINALLY BLAZE",ANOTHER,11,11.0
29010-5-0,GiGaGaHell,HYPER,10,9.6
29010-7-0,GiGaGaHell,ANOTHER,12,12.2
29011-5-0,HEARTACHE,HYPER,7,7.5
29011-7-0,HEARTACHE,ANOTHER,10,9.6
29012-5-0,ILAYZA,HYPER,9,9.0
29012-7-0,ILAYZA,ANOTHER,11,11.4
29013-5-0,"Lawes's Parotia",HYPER,8,8.0
29013-7-0,"Lawes's Parotia",ANOTHER,11,11.0
29014-5-0,"LIVE DRIVING!! feat. 花たん",HYPER,10,10.0
29014-7-0,"LIVE DRIVING!! feat. 花たん",ANOTHER,12,12.3
29015-5-0,N.O.,HYPER,8,8.0
29015-7-0,N.O.,ANOTHER,10,10.2
29016-5-0,"No Day But Today!",HYPER,7,7.5
29016-7-0,"No Day But Today!",ANOTHER,10,10.0
29017-5-0,"Non Stop Rock",HYPER,8,7.5
29017-7-0,"Non Stop Rock",ANOTHER,10,10.5
